path,classification,reason,size,canonical_duplicate,api_is_real,api_is_mock
运行记录/pytest-e2e-dc67cb0e/l2/E2E-dc67cb0e-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,810,,False,True
运行记录/pytest-e2e-de33266a/de33266a_l2_input.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1281,,False,True
运行记录/pytest-e2e-de33266a/harness-de33266a/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-de33266a/harness-de33266a/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-de33266a/harness-de33266a/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-de33266a/harness-de33266a/chapters/_candidates/E2E-de33266a-L3_TASK-001.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,136,,False,False
运行记录/pytest-e2e-de33266a/harness-de33266a/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-de33266a/l1/E2E-de33266a-L1.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,28215,,False,True
运行记录/pytest-e2e-de33266a/l1/E2E-de33266a-L1.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,11484,,False,True
运行记录/pytest-e2e-de33266a/l1/E2E-de33266a-L1_audit_blockers.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,415,,False,True
运行记录/pytest-e2e-de33266a/l1/E2E-de33266a-L1_failure_packet.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,2206,,False,True
运行记录/pytest-e2e-de33266a/l2/E2E-de33266a-L2.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,2812,,False,True
运行记录/pytest-e2e-de33266a/l2/E2E-de33266a-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1729,,False,True
运行记录/pytest-e2e-de33266a/l3/E2E-de33266a-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,7151,,False,True
运行记录/pytest-e2e-de33266a/l3/E2E-de33266a-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3400,,False,True
运行记录/pytest-e2e-de33266a/project/chapters/de33266a.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-de33266a/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-de33266a/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-debcd9dc/debcd9dc_l2_input.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1281,,False,True
运行记录/pytest-e2e-debcd9dc/harness-debcd9dc/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-debcd9dc/harness-debcd9dc/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-debcd9dc/harness-debcd9dc/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-debcd9dc/harness-debcd9dc/chapters/_candidates/E2E-debcd9dc-L3_TASK-001.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,136,,False,False
运行记录/pytest-e2e-debcd9dc/harness-debcd9dc/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-debcd9dc/harness-debcd9dc/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,261,,False,False
运行记录/pytest-e2e-debcd9dc/l1/E2E-debcd9dc-L1.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,28215,,False,True
运行记录/pytest-e2e-debcd9dc/l1/E2E-debcd9dc-L1.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,11484,,False,True
运行记录/pytest-e2e-debcd9dc/l1/E2E-debcd9dc-L1_audit_blockers.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,415,,False,True
运行记录/pytest-e2e-debcd9dc/l1/E2E-debcd9dc-L1_failure_packet.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,2206,,False,True
运行记录/pytest-e2e-debcd9dc/l2/E2E-debcd9dc-L2.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,2812,,False,True
运行记录/pytest-e2e-debcd9dc/l2/E2E-debcd9dc-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1729,,False,True
运行记录/pytest-e2e-debcd9dc/l3/E2E-debcd9dc-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,7151,,False,True
运行记录/pytest-e2e-debcd9dc/l3/E2E-debcd9dc-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3400,,False,True
运行记录/pytest-e2e-debcd9dc/project/chapters/debcd9dc.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-debcd9dc/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-debcd9dc/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-ded94e22/ded94e22_l2_input.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1281,,False,True
运行记录/pytest-e2e-ded94e22/harness-ded94e22/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-ded94e22/harness-ded94e22/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-ded94e22/harness-ded94e22/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-ded94e22/harness-ded94e22/chapters/_candidates/E2E-ded94e22-L3_TASK-001.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,136,,False,False
运行记录/pytest-e2e-ded94e22/harness-ded94e22/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-ded94e22/l1/E2E-ded94e22-L1.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,28215,,False,True
运行记录/pytest-e2e-ded94e22/l1/E2E-ded94e22-L1.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,11484,,False,True
运行记录/pytest-e2e-ded94e22/l1/E2E-ded94e22-L1_audit_blockers.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,415,,False,True
运行记录/pytest-e2e-ded94e22/l1/E2E-ded94e22-L1_failure_packet.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,2206,,False,True
运行记录/pytest-e2e-ded94e22/l2/E2E-ded94e22-L2.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,2812,,False,True
运行记录/pytest-e2e-ded94e22/l2/E2E-ded94e22-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1729,,False,True
运行记录/pytest-e2e-ded94e22/l3/E2E-ded94e22-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,7151,,False,True
运行记录/pytest-e2e-ded94e22/l3/E2E-ded94e22-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3400,,False,True
运行记录/pytest-e2e-ded94e22/project/chapters/ded94e22.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-ded94e22/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-ded94e22/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-deed0b16/harness-deed0b16/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-deed0b16/harness-deed0b16/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-deed0b16/harness-deed0b16/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-deed0b16/harness-deed0b16/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-deed0b16/l2_completed.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1089,,False,True
运行记录/pytest-e2e-deed0b16/l3/E2E-deed0b16-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,6471,,False,True
运行记录/pytest-e2e-deed0b16/l3/E2E-deed0b16-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3382,,False,True
运行记录/pytest-e2e-e2253c82/harness-e2253c82/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-e2253c82/harness-e2253c82/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-e2253c82/harness-e2253c82/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-e2253c82/harness-e2253c82/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-e2253c82/harness-e2253c82/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,261,,False,False
运行记录/pytest-e2e-e2253c82/l2_completed.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1089,,False,True
运行记录/pytest-e2e-e2253c82/l3/E2E-e2253c82-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,6471,,False,True
运行记录/pytest-e2e-e2253c82/l3/E2E-e2253c82-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3382,,False,True
运行记录/pytest-e2e-e3a08c91/e3a08c91.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-e3a08c91/e3a08c91_failure_packet.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,871,,False,True
运行记录/pytest-e2e-e3a08c91/harness-e3a08c91/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-e3a08c91/harness-e3a08c91/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-e3a08c91/harness-e3a08c91/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-e3a08c91/harness-e3a08c91/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-e3a08c91/harness-e3a08c91/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,261,,False,False
运行记录/pytest-e2e-e3a08c91/l2/E2E-e3a08c91-L2.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1628,,False,True
运行记录/pytest-e2e-e3a08c91/l2/E2E-e3a08c91-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,913,,False,True
运行记录/pytest-e2e-e418f10f/e418f10f.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-e418f10f/e418f10f_failure_packet.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,871,,False,True
运行记录/pytest-e2e-e418f10f/harness-e418f10f/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-e418f10f/harness-e418f10f/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-e418f10f/harness-e418f10f/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-e418f10f/harness-e418f10f/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-e418f10f/l2/E2E-e418f10f-L2.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1628,,False,True
运行记录/pytest-e2e-e418f10f/l2/E2E-e418f10f-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,913,,False,True
运行记录/pytest-e2e-e4bb633a/harness-e4bb633a/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-e4bb633a/harness-e4bb633a/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-e4bb633a/harness-e4bb633a/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-e4bb633a/harness-e4bb633a/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-e4bb633a/harness-e4bb633a/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,261,,False,False
运行记录/pytest-e2e-e4bb633a/l2_completed.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1089,,False,True
运行记录/pytest-e2e-e4bb633a/l3/E2E-e4bb633a-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,6471,,False,True
运行记录/pytest-e2e-e4bb633a/l3/E2E-e4bb633a-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3382,,False,True
运行记录/pytest-e2e-e632b92c/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-e632b92c/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-e67b857b/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-e67b857b/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-e82ee671/e82ee671.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-e82ee671/e82ee671_failure_packet.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,871,,False,True
运行记录/pytest-e2e-e82ee671/harness-e82ee671/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-e82ee671/harness-e82ee671/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-e82ee671/harness-e82ee671/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-e82ee671/harness-e82ee671/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-e82ee671/harness-e82ee671/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,261,,False,False
运行记录/pytest-e2e-e82ee671/l15/E2E-e82ee671-L15.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1257,,False,True
运行记录/pytest-e2e-e82ee671/l15/E2E-e82ee671-L15.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,589,,False,True
运行记录/pytest-e2e-e82ee671/l2/E2E-e82ee671-L2.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1570,,False,True
运行记录/pytest-e2e-e82ee671/l2/E2E-e82ee671-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,810,,False,True
运行记录/pytest-e2e-ec2e727f/ec2e727f_l2_input.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1281,,False,True
运行记录/pytest-e2e-ec2e727f/harness-ec2e727f/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-ec2e727f/harness-ec2e727f/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-ec2e727f/harness-ec2e727f/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-ec2e727f/harness-ec2e727f/chapters/_candidates/E2E-ec2e727f-L3_TASK-001.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,136,,False,False
运行记录/pytest-e2e-ec2e727f/harness-ec2e727f/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-ec2e727f/l1/E2E-ec2e727f-L1.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,28215,,False,True
运行记录/pytest-e2e-ec2e727f/l1/E2E-ec2e727f-L1.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,11484,,False,True
运行记录/pytest-e2e-ec2e727f/l1/E2E-ec2e727f-L1_audit_blockers.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,415,,False,True
运行记录/pytest-e2e-ec2e727f/l1/E2E-ec2e727f-L1_failure_packet.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,2206,,False,True
运行记录/pytest-e2e-ec2e727f/l2/E2E-ec2e727f-L2.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,2812,,False,True
运行记录/pytest-e2e-ec2e727f/l2/E2E-ec2e727f-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1729,,False,True
运行记录/pytest-e2e-ec2e727f/l3/E2E-ec2e727f-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,7151,,False,True
运行记录/pytest-e2e-ec2e727f/l3/E2E-ec2e727f-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3400,,False,True
运行记录/pytest-e2e-ec2e727f/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-ec2e727f/project/chapters/ec2e727f.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-ec2e727f/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-ed349bfb/harness-ed349bfb/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-ed349bfb/harness-ed349bfb/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-ed349bfb/harness-ed349bfb/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-ed349bfb/harness-ed349bfb/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-ed349bfb/l2_completed.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1089,,False,True
运行记录/pytest-e2e-ed349bfb/l3/E2E-ed349bfb-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,6471,,False,True
运行记录/pytest-e2e-ed349bfb/l3/E2E-ed349bfb-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3382,,False,True
运行记录/pytest-e2e-ee175a38/harness-ee175a38/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-ee175a38/harness-ee175a38/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-ee175a38/harness-ee175a38/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
